date,open,high,low,close,volume,index_name,daily_return,sma_20,sma_50,volatility_7d,volatility_30d,rsi,rsi_signal
2022-05-24,11807.7802734375,11842.8095703125,11576.1103515625,11769.83984375,429462704,Nasdaq 100,-0.021973929780510604,12482.257958984375,13574.28115234375,0.02527566793299312,0.025677236665625425,36.569387142456044,Neutral
2022-05-25,11732.4501953125,12028.8896484375,11714.26953125,11943.9296875,224722704,Nasdaq 100,0.014791182043351725,12429.28642578125,13543.9885546875,0.026417340522101825,0.025940404931089945,39.6064223184398,Neutral
2022-05-26,11906.830078125,12337.73046875,11901.8701171875,12276.7900390625,377652704,Nasdaq 100,0.027868579292697815,12370.32294921875,13510.3885546875,0.026736690076079567,0.02624204267256379,45.02618314124798,Neutral
2022-05-27,12421.7998046875,12682.580078125,12405.2900390625,12681.419921875,498932704,Nasdaq 100,0.03295893157128549,12361.653955078125,13481.6449609375,0.01964923841619631,0.026871654762791512,50.80561881818811,Neutral
2022-05-31,12688.9501953125,12762.83984375,12482.3203125,12642.099609375,1750532704,Nasdaq 100,-0.0031006238057122992,12339.966455078125,13446.0853515625,0.019505846422046565,0.026861350241341255,50.25273618599909,Neutral
2022-06-01,12750.3095703125,12820.4697265625,12457.91015625,12548.3603515625,424932704,Nasdaq 100,-0.007414848854931155,12312.889453125,13409.53076171875,0.019992053197569748,0.026473174082764252,48.88688678434332,Neutral
2022-06-02,12498.6298828125,12897.6298828125,12447.76953125,12892.8896484375,150872704,Nasdaq 100,0.027456120737885836,12280.7484375,13374.301953125,0.02109998725801666,0.026985083196860424,53.85154752109904,Neutral
2022-06-03,12650.3798828125,12724.8095703125,12505.759765625,12548.0302734375,-164927296,Nasdaq 100,-0.02674802813051258,12265.6224609375,13336.3115625,0.02234906662773016,0.027167479854803576,48.74754847789556,Neutral
2022-06-06,12745.8896484375,12804.4599609375,12534.580078125,12599.6298828125,352042704,Nasdaq 100,0.004112168065471655,12260.92744140625,13292.9903515625,0.022284239179191177,0.026811971070975996,49.51851160565413,Neutral
2022-06-07,12456.490234375,12737.2998046875,12413.5595703125,12711.6796875,116272704,Nasdaq 100,0.008893102871247782,12287.125439453124,13252.13775390625,0.020532163387135396,0.026741411618201736,51.23399117676727,Neutral
2022-06-08,12682.8095703125,12776.650390625,12578.5498046875,12615.1298828125,414012704,Nasdaq 100,-0.0075953616721826656,12300.588916015626,13204.69234375,0.016757155757859223,0.02584773762578235,49.667770181309585,Neutral
2022-06-09,12543.3701171875,12666.41015625,12265.8603515625,12269.7802734375,1113492704,Nasdaq 100,-0.027375826692479954,12315.699951171875,13145.30154296875,0.019621213598535883,0.0263022754737441,44.43520881210029,Neutral
2022-06-10,12052.58984375,12082.6904296875,11825.349609375,11832.8203125,857052704,Nasdaq 100,-0.03561269649493748,12310.065966796876,13080.526953125,0.023016826229765405,0.02608240660622847,38.85720749635132,Neutral
2022-06-13,11472.1904296875,11568.650390625,11254.1904296875,11288.3203125,1642352704,Nasdaq 100,-0.04601607948231912,12255.111962890625,13009.5235546875,0.020725552631520344,0.026155228432649696,33.25510959820278,Neutral
2022-06-14,11385.1796875,11418.2197265625,11205.919921875,11311.6904296875,524922704,Nasdaq 100,0.002070291818493164,12208.51748046875,12938.5331640625,0.02168215360846181,0.02587708007770974,33.696944824090934,Neutral
